Gene stable ID,Gene name,Chromosome/scaffold name
ENSG00000235871,,2
ENSG00000230158,MTND1P28,2
ENSG00000230950,MTND2P21,2
ENSG00000228898,MTCO1P43,2
ENSG00000239185,RNU7-190P,2
ENSG00000227291,,2
ENSG00000286370,,2
ENSG00000238207,,2
ENSG00000088205,DDX18,2
ENSG00000236255,,2
ENSG00000125631,HTR5BP,2
ENSG00000290590,,2
ENSG00000125633,CCDC93,2
ENSG00000224967,,2
ENSG00000235066,,2
ENSG00000272895,,2
ENSG00000279227,,2
ENSG00000243510,RN7SL111P,2
ENSG00000125629,INSIG2,2
ENSG00000226856,THORLNC,2
ENSG00000258910,LINC01956,2
ENSG00000163064,EN1,2
ENSG00000019169,MARCO,2
ENSG00000259094,,2
ENSG00000144119,C1QL2,2
ENSG00000264833,RN7SL468P,2
ENSG00000115107,STEAP3,2
ENSG00000229867,STEAP3-AS1,2
ENSG00000186132,C2orf76,2
ENSG00000155368,DBI,2
ENSG00000171227,TMEM37,2
ENSG00000080293,SCTR,2
ENSG00000231013,SCTR-AS1,2
ENSG00000163075,CFAP221,2
ENSG00000144120,TMEM177,2
ENSG00000229326,RPL17P15,2
ENSG00000088179,PTPN4,2
ENSG00000233741,RPL27P7,2
ENSG00000115109,EPB41L5,2
ENSG00000224789,,2
ENSG00000202046,Y_RNA,2
ENSG00000236878,MTATP6P26,2
ENSG00000227788,MTCO3P43,2
ENSG00000233286,MTND3P10,2
ENSG00000243104,MTND4LP14,2
ENSG00000234065,MTND4P26,2
ENSG00000223549,MTND5P28,2
ENSG00000226479,TMEM185B,2
ENSG00000144118,RALB,2
ENSG00000289091,,2
ENSG00000235840,,2
ENSG00000163083,INHBB,2
ENSG00000280409,LINC01101,2
ENSG00000237614,,2
ENSG00000232140,,2
ENSG00000201006,Y_RNA,2
ENSG00000229774,,2
ENSG00000074047,GLI2,2
ENSG00000271709,,2
ENSG00000201584,Y_RNA,2
ENSG00000234455,,2
ENSG00000236145,,2
ENSG00000115112,TFCP2L1,2
ENSG00000232723,RPS17P7,2
ENSG00000074054,CLASP1,2
ENSG00000265451,CLASP1-AS1,2
ENSG00000264229,RNU4ATAC,2
ENSG00000222467,Y_RNA,2
ENSG00000236859,NIFK-AS1,2
ENSG00000230993,RPL12P15,2
ENSG00000279721,,2
ENSG00000213239,NPM1P32,2
ENSG00000155438,NIFK,2
ENSG00000211460,TSN,2
ENSG00000270798,,2
ENSG00000224655,LINC01823,2
ENSG00000286481,,2
ENSG00000287871,,2
ENSG00000237856,,2
ENSG00000232740,LINC01826,2
ENSG00000287854,,2
ENSG00000226708,,2
ENSG00000235640,ELOAP1,2
ENSG00000227738,PSMD14P1,2
ENSG00000279874,,2
ENSG00000223118,RN7SKP102,2
ENSG00000228400,CNTNAP5-DT,2
ENSG00000155052,CNTNAP5,2
ENSG00000238046,MTND5P22,2
ENSG00000286384,,2
ENSG00000270815,,2
ENSG00000252674,RNA5SP102,2
ENSG00000206726,RNU6-259P,2
ENSG00000286206,,2
ENSG00000235491,LINC01889,2
ENSG00000224410,,2
ENSG00000226813,LINC01941,2
ENSG00000286515,,2
ENSG00000290113,,2
ENSG00000235774,,2
ENSG00000236655,SLC6A14P3,2
ENSG00000213236,YWHAZP2,2
ENSG00000288524,,2
ENSG00000136732,GYPC,2
ENSG00000235128,,2
ENSG00000206963,RNU6-675P,2
ENSG00000237524,TEX51,2
ENSG00000238788,RNU7-182P,2
ENSG00000260634,,2
ENSG00000286971,,2
ENSG00000260163,,2
ENSG00000136717,BIN1,2
ENSG00000286400,,2
ENSG00000237630,NIFKP9,2
ENSG00000186684,CYP27C1,2
ENSG00000226789,WBP11P2,2
ENSG00000163161,ERCC3,2
ENSG00000286145,,2
ENSG00000169967,MAP3K2,2
ENSG00000200250,RNU6-1147P,2
ENSG00000236682,MAP3K2-DT,2
ENSG00000287742,,2
ENSG00000115718,PROC,2
ENSG00000264075,MIR4783,2
ENSG00000163166,IWS1,2
ENSG00000231731,,2
ENSG00000202429,RNU4-48P,2
ENSG00000169994,MYO7B,2
ENSG00000272789,,2
ENSG00000072163,LIMS2,2
ENSG00000144230,GPR17,2
ENSG00000136709,WDR33,2
ENSG00000173349,SFT2D3,2
ENSG00000201470,RNY4P7,2
ENSG00000200390,Y_RNA,2
ENSG00000274010,ZFP91P1,2
ENSG00000144231,POLR2D,2
ENSG00000202532,RNU6-395P,2
ENSG00000244563,RPS26P19,2
ENSG00000273950,Metazoa_SRP,2
ENSG00000144233,AMMECR1L,2
ENSG00000272667,,2
ENSG00000286873,,2
ENSG00000204399,,2
ENSG00000136715,SAP130,2
ENSG00000234044,,2
ENSG00000200432,Y_RNA,2
ENSG00000289982,,2
ENSG00000136731,UGGT1,2
ENSG00000229173,SRMP3,2
ENSG00000232101,,2
ENSG00000229758,DYNLT3P2,2
ENSG00000185631,RPL14P6,2
ENSG00000238180,RPL21P34,2
ENSG00000136720,HS6ST1,2
ENSG00000252742,Y_RNA,2
ENSG00000238379,RNA5SP103,2
ENSG00000227653,ISCA1P6,2
ENSG00000237532,,2
ENSG00000238277,,2
ENSG00000204460,LINC01854,2
ENSG00000289374,,2
ENSG00000233428,PPIAP65,2
ENSG00000229536,LINC02572,2
ENSG00000286957,,2
ENSG00000291116,PLAC9P1,2
ENSG00000237574,LINC01856,2
ENSG00000214100,PLAC9P1,2
ENSG00000234559,RPL22P7,2
ENSG00000290615,RAB6C-AS1,2
ENSG00000225449,RAB6C-AS1,2
ENSG00000222014,RAB6C,2
ENSG00000284619,,2
ENSG00000286058,,2
ENSG00000250207,,2
ENSG00000217289,,2
ENSG00000231147,ARHGAP42P2,2
ENSG00000180178,FAR2P1,2
ENSG00000231240,KLF2P1,2
ENSG00000248313,CYP4F27P,2
ENSG00000196604,POTEF,2
ENSG00000228471,,2
ENSG00000224087,POTEF-AS1,2
ENSG00000252223,RNU6-1049P,2
ENSG00000290707,MED15P9,2
ENSG00000223760,MED15P9,2
ENSG00000152076,CCDC74B,2
ENSG00000136699,SMPD4,2
ENSG00000152082,MZT2B,2
ENSG00000152086,TUBA3E,2
ENSG00000227632,,2
ENSG00000230756,RHOQP3,2
ENSG00000213225,NOC2LP1,2
ENSG00000293150,,2
ENSG00000234398,,2
ENSG00000236595,MED15P5,2
ENSG00000237722,MTND1P29,2
ENSG00000231954,MTND2P22,2
ENSG00000236211,MTCO1P7,2
ENSG00000230496,MTCO2P7,2
ENSG00000232990,MTATP6P7,2
ENSG00000249997,MTCO3P7,2
ENSG00000283940,MTND3P15,2
ENSG00000284171,,2
ENSG00000230548,MTND4P27,2
ENSG00000234934,MTND5P29,2
ENSG00000248136,MTND6P8,2
ENSG00000233550,MTCYBP8,2
ENSG00000226915,RPL19P4,2
ENSG00000271435,TEKT4P3,2
ENSG00000224352,,2
ENSG00000136710,CCDC115,2
ENSG00000136718,IMP4,2
ENSG00000072135,PTPN18,2
ENSG00000290596,,2
ENSG00000178162,FAR2P2,2
ENSG00000230646,KLF2P2,2
ENSG00000290599,,2
ENSG00000239402,CYP4F62P,2
ENSG00000196834,POTEI,2
ENSG00000251973,RNU6-473P,2
ENSG00000225819,,2
ENSG00000274711,Metazoa_SRP,2
ENSG00000152093,CFC1B,2
ENSG00000225341,,2
ENSG00000290610,PRSS40B,2
ENSG00000184761,PRSS40B,2
ENSG00000290614,PRSS40A,2
ENSG00000183292,PRSS40A,2
ENSG00000232408,,2
ENSG00000136698,CFC1,2
ENSG00000277668,Metazoa_SRP,2
ENSG00000222038,POTEJ,2
ENSG00000251757,RNU6-848P,2
ENSG00000290699,CYP4F30P,2
ENSG00000282944,,2
ENSG00000214081,CYP4F30P,2
ENSG00000240253,FAR2P3,2
ENSG00000223349,KLF2P3,2
ENSG00000290700,,2
ENSG00000173302,GPR148,2
ENSG00000229797,,2
ENSG00000178171,AMER3,2
ENSG00000232503,CYCSP8,2
ENSG00000233221,ARHGEF4-AS1,2
ENSG00000136002,ARHGEF4,2
ENSG00000281159,,2
ENSG00000281516,,2
ENSG00000284479,SMIM39,2
ENSG00000152102,FAM168B,2
ENSG00000115762,PLEKHB2,2
ENSG00000230450,NEK2P4,2
ENSG00000225448,,2
ENSG00000236956,NF1P8,2
ENSG00000285819,,2
ENSG00000248796,MED15P8,2
ENSG00000188219,POTEE,2
ENSG00000212199,RNU6-127P,2
ENSG00000290654,,2
ENSG00000231431,FAR2P4,2
ENSG00000236516,KLF2P4,2
ENSG00000284604,,2
ENSG00000227817,ARHGAP42P1,2
ENSG00000284706,,2
ENSG00000224425,SSBP3P2,2
ENSG00000233087,RAB6D,2
ENSG00000283303,,2
ENSG00000233285,MTCYBP10,2
ENSG00000227275,MTND6P10,2
ENSG00000235080,MTND5P23,2
ENSG00000231777,MTND4P21,2
ENSG00000284003,,2
ENSG00000283865,MTND3P18,2
ENSG00000227661,MTCO3P18,2
ENSG00000236590,MTATP6P4,2
ENSG00000234480,MTCO2P18,2
ENSG00000237910,MTCO1P18,2
ENSG00000234939,MTND2P18,2
ENSG00000234576,MTND1P26,2
ENSG00000226831,MED15P3,2
ENSG00000276460,,2
ENSG00000223631,LINC01120,2
ENSG00000284659,,2
ENSG00000214077,GNAQP1,2
ENSG00000217950,NOC2LP2,2
ENSG00000232742,RHOQP2,2
ENSG00000273073,,2
ENSG00000173272,MZT2A,2
ENSG00000075886,TUBA3D,2
ENSG00000284149,MIR4784,2
ENSG00000152117,SMPD4BP,2
ENSG00000293311,SMPD4BP,2
ENSG00000163040,CCDC74A,2
ENSG00000224679,MED15P4,2
ENSG00000286208,,2
ENSG00000204434,POTEKP,2
ENSG00000251956,RNU6-617P,2
ENSG00000224559,LINC01087,2
ENSG00000270930,GRAMD4P8,2
ENSG00000287151,C2orf27A,2
ENSG00000288031,,2
ENSG00000197927,NBEAP2,2
ENSG00000213222,TOMM40P4,2
ENSG00000290616,,2
ENSG00000290594,,2
ENSG00000287071,CDRT15P4,2
ENSG00000290618,CDRT15P3,2
ENSG00000186825,CDRT15P3,2
ENSG00000274353,,2
ENSG00000229203,,2
ENSG00000232760,,2
ENSG00000244337,,2
ENSG00000235615,,2
ENSG00000236485,LINC01945,2
ENSG00000287414,,2
ENSG00000226886,,2
ENSG00000271179,BNIP3P46,2
ENSG00000225594,,2
ENSG00000227745,,2
ENSG00000163046,ANKRD30BL,2
ENSG00000239108,RNU6-1132P,2
ENSG00000202174,RNA5-8SP5,2
ENSG00000221288,MIR663B,2
ENSG00000233786,CDC27P1,2
ENSG00000230803,,2
ENSG00000290902,,2
ENSG00000018607,ZNF285CP,2
ENSG00000272769,,2
ENSG00000286833,,2
ENSG00000230992,FAM201B,2
ENSG00000252705,RNU6-175P,2
ENSG00000183840,GPR39,2
ENSG00000232349,YBX1P7,2
ENSG00000200718,RN7SKP103,2
ENSG00000150551,LYPD1,2
ENSG00000230065,,2
ENSG00000176771,NCKAP5,2
ENSG00000286068,,2
ENSG00000228721,,2
ENSG00000233729,NCKAP5-AS1,2
ENSG00000279512,,2
ENSG00000226953,NCKAP5-AS2,2
ENSG00000252688,RNU6-579P,2
ENSG00000222068,RN7SKP154,2
ENSG00000232474,NCKAP5-IT1,2
ENSG00000223430,,2
ENSG00000200708,RN7SKP93,2
ENSG00000286697,,2
ENSG00000152127,MGAT5,2
ENSG00000263813,MIR3679,2
ENSG00000289534,,2
ENSG00000222921,RNA5SP104,2
ENSG00000234060,EDDM3CP,2
ENSG00000152128,TMEM163,2
ENSG00000287463,,2
ENSG00000224043,CCNT2-AS1,2
ENSG00000234682,VDAC2P4,2
ENSG00000228098,,2
ENSG00000153086,ACMSD,2
ENSG00000263783,MIR5590,2
ENSG00000082258,CCNT2,2
ENSG00000176601,MAP3K19,2
ENSG00000115839,RAB3GAP1,2
ENSG00000208308,SNORA40B,2
ENSG00000121988,ZRANB3,2
ENSG00000235651,G3BP1P1,2
ENSG00000048991,R3HDM1,2
ENSG00000201308,RNU6-512P,2
ENSG00000207654,MIR128-1,2
ENSG00000144224,UBXN4,2
ENSG00000115850,LCT,2
ENSG00000200664,Y_RNA,2
ENSG00000226806,LCT-AS1,2
ENSG00000076003,MCM6,2
ENSG00000214070,MANEALP1,2
ENSG00000115866,DARS1,2
ENSG00000231890,DARS1-AS1,2
ENSG00000237262,,2
ENSG00000121966,CXCR4,2
ENSG00000289974,,2
ENSG00000227347,HNRNPKP2,2
ENSG00000279024,,2
ENSG00000230037,UBBP1,2
ENSG00000251976,RN7SKP141,2
ENSG00000229568,SMC4P1,2
ENSG00000144229,THSD7B,2
ENSG00000212425,RNA5SP105,2
ENSG00000222394,Y_RNA,2
ENSG00000150540,HNMT,2
ENSG00000224231,LINC01832,2
ENSG00000233045,RPL15P5,2
ENSG00000234645,YWHAEP5,2
ENSG00000237939,IDI1P1,2
ENSG00000232915,RNF14P1,2
ENSG00000228043,SPOPL-DT,2
ENSG00000230569,,2
ENSG00000144228,SPOPL,2
ENSG00000241772,,2
ENSG00000260059,,2
ENSG00000237772,LINC02631,2
ENSG00000144227,NXPH2,2
ENSG00000222826,RN7SKP286,2
ENSG00000229104,YY1P2,2
ENSG00000232992,AHCYP4,2
ENSG00000287147,,2
ENSG00000286778,,2
ENSG00000226939,,2
ENSG00000229131,,2
ENSG00000206901,SNORA72,2
ENSG00000235232,MRPS18BP2,2
ENSG00000228374,RPL9P13,2
ENSG00000223554,,2
ENSG00000240977,RN7SL283P,2
ENSG00000224028,LINC01853,2
ENSG00000227149,MTCO1P44,2
ENSG00000231567,MTND2P19,2
ENSG00000223921,MTND1P27,2
ENSG00000168702,LRP1B,2
ENSG00000277306,,2
ENSG00000283506,MIR7157,2
ENSG00000236440,COPRSP1,2
ENSG00000238065,LRRC57P1,2
ENSG00000201892,Y_RNA,2
ENSG00000252015,RNU6-904P,2
ENSG00000233329,RPS16P3,2
ENSG00000244125,,2
ENSG00000228134,UBE2V1P14,2
ENSG00000229781,RRN3P4,2
ENSG00000115919,KYNU,2
ENSG00000270390,SFXN4P1,2
ENSG00000075884,ARHGAP15,2
ENSG00000224288,MTCYBP11,2
ENSG00000226839,MTND6P11,2
ENSG00000224852,MTND5P24,2
ENSG00000232772,MTND4P22,2
ENSG00000236300,MTND4LP12,2
ENSG00000227557,MTND3P9,2
ENSG00000225476,MTCO3P5,2
ENSG00000284167,MTATP6P5,2
ENSG00000231766,MTCO2P5,2
ENSG00000257284,,2
ENSG00000228655,,2
ENSG00000283994,,2
ENSG00000231758,ARHGAP15-AS1,2
ENSG00000257277,,2
ENSG00000257226,,2
ENSG00000236356,,2
ENSG00000200287,Y_RNA,2
ENSG00000232377,,2
ENSG00000121964,GTDC1,2
ENSG00000169554,ZEB2,2
ENSG00000283118,,2
ENSG00000279166,,2
ENSG00000238057,ZEB2-AS1,2
ENSG00000275372,,2
ENSG00000273537,,2
ENSG00000277444,,2
ENSG00000232606,LINC01412,2
ENSG00000287115,LINC02993,2
ENSG00000226674,TEX41,2
ENSG00000234940,,2
ENSG00000276706,,2
ENSG00000235352,SGCEP1,2
ENSG00000268580,LINC01966,2
ENSG00000235435,,2
ENSG00000214064,RPL6P5,2
ENSG00000225107,,2
ENSG00000286225,,2
ENSG00000226218,,2
ENSG00000234119,METAP2P1,2
ENSG00000233842,,2
ENSG00000279876,,2
ENSG00000251905,RNU7-2P,2
ENSG00000230559,RPL17P12,2
ENSG00000227134,OTX2P2,2
ENSG00000198526,PABPC1P2,2
ENSG00000231040,LINC01911,2
ENSG00000271583,,2
ENSG00000287847,,2
ENSG00000207225,RNU6-692P,2
ENSG00000207161,Y_RNA,2
ENSG00000202074,RNU6-715P,2
ENSG00000253083,RNA5SP106,2
ENSG00000229143,,2
ENSG00000121989,ACVR2A,2
ENSG00000212389,RNU6-1275P,2
ENSG00000223911,,2
ENSG00000115947,ORC4,2
ENSG00000204406,MBD5,2
ENSG00000281469,,2
ENSG00000281772,,2
ENSG00000212181,,2
ENSG00000224007,USP12P2,2
ENSG00000232238,RPS29P8,2
ENSG00000135999,EPC2,2
ENSG00000222126,RNU2-9P,2
ENSG00000223962,UBBP3,2
ENSG00000231079,KIF5C-AS1,2
ENSG00000228848,RPS20P13,2
ENSG00000226340,USP8P2,2
ENSG00000168280,KIF5C,2
ENSG00000289474,,2
ENSG00000286167,,2
ENSG00000150556,LYPD6B,2
ENSG00000228236,TXNP5,2
ENSG00000286335,,2
ENSG00000224337,FAM8A3P,2
ENSG00000187123,LYPD6,2
ENSG00000223604,RPL17P13,2
ENSG00000168288,MMADHC,2
ENSG00000231969,MMADHC-DT,2
ENSG00000207270,RNU6-601P,2
ENSG00000162947,LINC01931,2
ENSG00000286081,,2
ENSG00000230645,LINC01818,2
ENSG00000231420,LINC01817,2
ENSG00000115963,RND3,2
ENSG00000236049,LINC01920,2
ENSG00000237220,,2
ENSG00000232359,,2
ENSG00000224048,LINC02612,2
ENSG00000228064,,2
ENSG00000222031,,2
ENSG00000236885,,2
ENSG00000213201,FABP5P10,2
ENSG00000184898,RBM43,2
ENSG00000123609,NMI,2
ENSG00000123610,TNFAIP6,2
ENSG00000283569,MIR4773-2,2
ENSG00000264684,MIR4773-1,2
ENSG00000242113,RN7SL124P,2
ENSG00000080345,RIF1,2
ENSG00000183091,NEB,2
ENSG00000162980,ARL5A,2
ENSG00000288066,,2
ENSG00000283228,,2
ENSG00000182389,CACNB4,2
ENSG00000225214,,2
ENSG00000115145,STAM2,2
ENSG00000234272,RPL30P2,2
ENSG00000286234,,2
ENSG00000199884,Y_RNA,2
ENSG00000157827,FMNL2,2
ENSG00000213197,NUDCP1,2
ENSG00000287085,,2
ENSG00000270776,,2
ENSG00000286207,,2
ENSG00000196504,PRPF40A,2
ENSG00000177917,ARL6IP6,2
ENSG00000234932,,2
ENSG00000226213,UBQLN4P2,2
ENSG00000214025,ATP5PBP4,2
ENSG00000224612,,2
ENSG00000226338,,2
ENSG00000227708,LINC01850,2
ENSG00000214024,RPL23AP29,2
ENSG00000242575,TUBAP13,2
ENSG00000227400,,2
ENSG00000200377,,2
ENSG00000177519,RPRM,2
ENSG00000236917,DNAJA1P2,2
ENSG00000144278,GALNT13,2
ENSG00000230251,PHB1P4,2
ENSG00000224675,GALNT13-AS1,2
ENSG00000238004,,2
ENSG00000223290,RNA5SP107,2
ENSG00000287900,,2
ENSG00000162989,KCNJ3,2
ENSG00000293581,,2
ENSG00000228837,CBX3P6,2
ENSG00000230991,,2
ENSG00000223197,RNU6-1001P,2
ENSG00000232982,MTCO1P45,2
ENSG00000229701,MTND2P20,2
ENSG00000227682,ATP5F1AP2,2
ENSG00000293112,,2
ENSG00000233709,MTND4P28,2
ENSG00000233039,MTND5P30,2
ENSG00000233248,MTND6P9,2
ENSG00000229935,MTCYBP9,2
ENSG00000206718,RNU6-546P,2
ENSG00000286679,,2
ENSG00000226383,LINC01876,2
ENSG00000235548,HEBP2P1,2
ENSG00000282440,,2
ENSG00000153234,NR4A2,2
ENSG00000115159,GPD2,2
ENSG00000283436,LINC01958,2
ENSG00000238069,RPLP0P7,2
ENSG00000287048,,2
ENSG00000286889,,2
ENSG00000286530,,2
ENSG00000213194,CDK7P1,2
ENSG00000136542,GALNT5,2
ENSG00000222404,RN7SKP281,2
ENSG00000136541,ERMN,2
ENSG00000230562,FAM133DP,2
ENSG00000115165,CYTIP,2
ENSG00000123612,ACVR1C,2
ENSG00000234584,,2
ENSG00000115170,ACVR1,2
ENSG00000007001,UPP2,2
ENSG00000270557,,2
ENSG00000251980,RNU6-436P,2
ENSG00000271320,,2
ENSG00000228937,MTA3P1,2
ENSG00000212410,RNU6-932P,2
ENSG00000231158,PTP4A1P1,2
ENSG00000227480,CCDC148-AS1,2
ENSG00000153237,CCDC148,2
ENSG00000234890,HNRNPDLP2,2
ENSG00000243723,RN7SL393P,2
ENSG00000144283,PKP4,2
ENSG00000289488,,2
ENSG00000227331,RPL7AP22,2
ENSG00000204380,PKP4-AS1,2
ENSG00000228586,,2
ENSG00000231675,,2
ENSG00000163331,DAPL1,2
ENSG00000286621,,2
ENSG00000243792,OR7E89P,2
ENSG00000251491,OR7E28P,2
ENSG00000188668,OR7E90P,2
ENSG00000222300,RNU2-21P,2
ENSG00000115183,TANC1,2
ENSG00000213189,BTF3L4P2,2
ENSG00000202029,RNU6-580P,2
ENSG00000226878,GSTM3P2,2
ENSG00000275141,MIR6888,2
ENSG00000196151,WDSUB1,2
ENSG00000123636,BAZ2B,2
ENSG00000223642,,2
ENSG00000270893,,2
ENSG00000225369,CAPZA1P2,2
ENSG00000207117,Y_RNA,2
ENSG00000224152,BAZ2B-AS1,2
ENSG00000226266,,2
ENSG00000230783,RPS3AP13,2
ENSG00000136536,MARCHF7,2
ENSG00000241399,CD302,2
ENSG00000248672,LY75-CD302,2
ENSG00000287091,,2
ENSG00000054219,LY75,2
ENSG00000227055,,2
ENSG00000153246,PLA2R1,2
ENSG00000115221,ITGB6,2
ENSG00000285373,LINC02478,2
ENSG00000153250,RBMS1,2
ENSG00000283734,MIR4785,2
ENSG00000279844,,2
ENSG00000244372,RN7SL423P,2
ENSG00000232337,,2
ENSG00000224467,TANK-AS1,2
ENSG00000136560,TANK,2
ENSG00000235724,PSMD14-DT,2
ENSG00000227403,LINC01806,2
ENSG00000225813,,2
ENSG00000115233,PSMD14,2
ENSG00000232320,MXRA7P1,2
ENSG00000271924,RNA5SP108,2
ENSG00000136535,TBR1,2
ENSG00000224076,,2
ENSG00000251621,,2
ENSG00000144290,SLC4A10,2
ENSG00000280105,,2
ENSG00000226121,AHCTF1P1,2
ENSG00000238570,,2
ENSG00000226946,,2
ENSG00000288091,,2
ENSG00000235716,KRT18P46,2
ENSG00000234732,RPEP5,2
ENSG00000197635,DPP4,2
ENSG00000230918,DPP4-DT,2
ENSG00000231445,TIMM8AP1,2
ENSG00000224674,EIF3EP2,2
ENSG00000233397,,2
ENSG00000115263,GCG,2
ENSG00000236841,,2
ENSG00000078098,FAP,2
ENSG00000115267,IFIH1,2
ENSG00000115271,GCA,2
ENSG00000184611,KCNH7,2
ENSG00000212312,RNA5SP109,2
ENSG00000237750,KCNH7-AS1,2
ENSG00000230282,RPL7P61,2
ENSG00000200902,RNU6-627P,2
ENSG00000182263,FIGN,2
ENSG00000237844,,2
ENSG00000226847,PRPS1P1,2
ENSG00000229641,CYP2C56P,2
ENSG00000115290,GRB14,2
ENSG00000277998,,2
ENSG00000082438,COBLL1,2
ENSG00000224331,,2
ENSG00000206869,SNORA70F,2
ENSG00000236283,,2
ENSG00000199508,RNA5SP110,2
ENSG00000169507,SLC38A11,2
ENSG00000223318,RNA5SP111,2
ENSG00000153253,SCN3A,2
ENSG00000136531,SCN2A,2
ENSG00000233204,MAPRE1P3,2
ENSG00000288089,,2
ENSG00000178662,CSRNP3,2
ENSG00000293576,,2
ENSG00000293580,,2
ENSG00000115339,GALNT3,2
ENSG00000235192,,2
ENSG00000229195,,2
ENSG00000123607,TTC21B,2
ENSG00000224490,TTC21B-AS1,2
ENSG00000236107,SCN1A-AS1,2
ENSG00000144285,SCN1A,2
ENSG00000238813,Y_RNA,2
ENSG00000222376,RN7SKP152,2
ENSG00000169432,SCN9A,2
ENSG00000136546,SCN7A,2
ENSG00000283657,,2
ENSG00000163092,XIRP2,2
ENSG00000225182,,2
ENSG00000254552,XIRP2-AS1,2
ENSG00000172318,B3GALT1,2
ENSG00000228222,,2
ENSG00000238357,RNU7-148P,2
ENSG00000214211,CTAGE14P,2
ENSG00000235335,B3GALT1-AS1,2
ENSG00000198648,STK39,2
ENSG00000238259,PHF5AP5,2
ENSG00000241074,RN7SL813P,2
ENSG00000172292,CERS6,2
ENSG00000265694,MIR4774,2
ENSG00000199348,RNU6-766P,2
ENSG00000227617,CERS6-AS1,2
ENSG00000163072,NOSTRIN,2
ENSG00000152253,SPC25,2
ENSG00000152254,G6PC2,2
ENSG00000073734,ABCB11,2
ENSG00000073737,DHRS9,2
ENSG00000235321,,2
ENSG00000235995,UBE2V1P6,2
ENSG00000081479,LRP2,2
ENSG00000163093,BBS5,2
ENSG00000251569,,2
ENSG00000239474,KLHL41,2
ENSG00000138399,FASTKD1,2
ENSG00000229827,,2
ENSG00000138398,PPIG,2
ENSG00000154479,CFAP210,2
ENSG00000226072,,2
ENSG00000144362,PHOSPHO2,2
ENSG00000213160,KLHL23,2
ENSG00000206961,,2
ENSG00000231550,PTCHD3P2,2
ENSG00000214369,CYB5AP2,2
ENSG00000138385,SSB,2
ENSG00000138382,METTL5,2
ENSG00000144357,UBR3,2
ENSG00000227176,NSA2P5,2
ENSG00000252807,RNU6-1006P,2
ENSG00000071909,MYO3B,2
ENSG00000231898,MYO3B-AS1,2
ENSG00000214821,HMGB1P4,2
ENSG00000213981,,2
ENSG00000275414,,2
ENSG00000234350,ERICH2-DT,2
ENSG00000222033,LINC01124,2
ENSG00000204335,SP5,2
ENSG00000128692,EIF2S2P4,2
ENSG00000204334,ERICH2,2
ENSG00000222509,Y_RNA,2
ENSG00000128683,GAD1,2
ENSG00000235934,,2
ENSG00000286611,,2
ENSG00000286115,,2
ENSG00000115806,GORASP2,2
ENSG00000198586,TLK1,2
ENSG00000123600,METTL8,2
ENSG00000224553,RPS26P20,2
ENSG00000115827,DCAF17,2
ENSG00000228507,DAP3P2,2
ENSG00000234061,,2
ENSG00000233762,RPS15P4,2
ENSG00000071967,CYBRD1,2
ENSG00000233934,RPL21P38,2
ENSG00000077380,DYNC1I2,2
ENSG00000115840,SLC25A12,2
ENSG00000252779,RNU6-182P,2
ENSG00000128708,HAT1,2
ENSG00000172878,METAP1D,2
ENSG00000288958,,2
ENSG00000144355,DLX1,2
ENSG00000115844,DLX2,2
ENSG00000236651,DLX2-DT,2
ENSG00000091409,ITGA6,2
ENSG00000288048,,2
ENSG00000232555,,2
ENSG00000286557,,2
ENSG00000278924,,2
ENSG00000226963,,2
ENSG00000232788,ITGA6-AS1,2
ENSG00000152256,PDK1,2
ENSG00000199866,Y_RNA,2
ENSG00000230104,,2
ENSG00000228016,RAPGEF4-AS1,2
ENSG00000239041,,2
ENSG00000091428,RAPGEF4,2
ENSG00000232292,ALDH7A1P2,2
ENSG00000091436,MAP3K20,2
ENSG00000238133,MAP3K20-AS1,2
ENSG00000231735,RPS2P18,2
ENSG00000236391,,2
ENSG00000293276,,2
ENSG00000144354,CDCA7,2
ENSG00000213148,JPT1P1,2
ENSG00000236832,CBY1P1,2
ENSG00000226131,PPIAP66,2
ENSG00000237016,,2
ENSG00000237617,,2
ENSG00000270460,,2
ENSG00000234415,RPL5P7,2
ENSG00000172845,SP3,2
ENSG00000289296,,2
ENSG00000271151,,2
ENSG00000273258,,2
ENSG00000260868,LINC01960,2
ENSG00000235414,RPSAP24,2
ENSG00000138430,OLA1,2
ENSG00000270799,,2
ENSG00000243770,RN7SL65P,2
ENSG00000201088,Y_RNA,2
ENSG00000227180,LRRC2P1,2
ENSG00000237804,HNRNPA1P39,2
ENSG00000231453,LINC01305,2
ENSG00000280414,,2
ENSG00000217236,SP9,2
ENSG00000138433,CIR1,2
ENSG00000144306,SCRN3,2
ENSG00000163328,GPR155,2
ENSG00000226853,GPR155-DT,2
ENSG00000179997,RPA3P1,2
ENSG00000279884,,2
ENSG00000236449,,2
ENSG00000206965,RNU6-5P,2
ENSG00000115935,WIPF1,2
ENSG00000237798,,2
ENSG00000290018,,2
ENSG00000235655,H3P6,2
ENSG00000138435,CHRNA1,2
ENSG00000128656,CHN1,2
ENSG00000212167,RNU6-763P,2
ENSG00000199827,RNU6-1290P,2
ENSG00000227187,RPL21P31,2
ENSG00000115966,ATF2,2
ENSG00000277948,,2
ENSG00000215973,MIR933,2
ENSG00000229750,,2
ENSG00000154518,ATP5MC3,2
ENSG00000200121,Y_RNA,2
ENSG00000233131,RPS15AP14,2
